Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,Sidepod DF,Rear Wing DF,Front Wing DF,Aero Efficiency,FA-RA Difference,RW 3rd Element AOA,RW 3rd Element X,RW 3rd Element Z,RW 2nd Element AOA,RW 2nd Element X,RW 2nd Element Z,RW 1st Element AOA,RW 1st Element X,RW 1st Element Z,RW Biplane1 Element AOA,RW Biplane1 Element X,RW Biplane1 Element Z,RW Biplane2 Element AOA,RW Biplane2 Element X,RW Biplane2 Element Z,FW 3rd Element AOA,FW 3rd Element X,FW 3rd Element Z,FW 1st Element AOA,FW 1st Element Z,FW 2nd Element AOA,FW 2nd Element X,FW 2nd Element Z,Bullhorn AOA,Bullhorn X,Bullhorn Z Angle,FW Biplane Element AOA,FW Biplane Element Z,Generation,Sim_Num
19609066,109.462170123842,-1595.52587849876,25.9451711364698,5135.96663045911,83.5169989870917,0.535393229275682,4.99010927485131,2.67167071910117,50.5714315323879,2.30542633356135,1.23430964958261,13.079833400427,2.51504669287348,42.9559907807052,62.3622025421405,2.1645060621576,57.5718278506219,4.6482,85.9579,-17.6153,17.0114,47.4368,-13.4472,19.2721,95.2112,-4.6026,7.1128,-88.6899,-19.1737,1.6074,-158.2188,-31.7774,4.31,7.7556,15.8714,-3.1477,-10.4234,-5.9891,0.1779,-6.9864,-2.038,53.453,0.5323,4.8016,13.5939,4,230
21215859,104.515340957155,-1699.26410238085,27.632079514632,4728.01788854172,76.883261442256,0.514305432478425,4.95995596914808,2.55093229978665,45.1207759280107,2.14128433057949,1.10127416369796,8.37619814217693,0.696223847889698,46.6308573696294,58.1127117493112,2.31634626859936,49.251181927624,-1.51,45.4091,-28.7574,12.3693,76.4658,-39.9261,15.1268,74.842,5.1687,10.3094,-125.0714,-1.4541,-2.7985,-111.2344,-25.2202,4.31,2.7515,14.3138,-3.4333,-10.4454,-3.3699,-1.9493,-5.7052,2.2276,48.7011,5.372,-1.256,11.2597,4,231
21219787,100.511990171904,-1741.33910884576,28.3162697606262,4439.75257001589,72.1957204110201,0.514710566948801,4.76621547064302,2.45322146709481,43.708015669083,2.07260666231763,1.06679255022337,7.13590745491417,1.36355280612958,45.2100977393872,54.7274492032192,2.29962373338767,43.8794506503939,-2.0509,40.1792,-29.0499,12.0712,70.4787,-30.4691,15.0326,74.5765,5.2117,10.078,-155.6036,-1.3045,-3.8184,-110.3171,-30.7096,4.31,0.337,14.7962,-3.4738,-10.3729,-3.7118,-1.9399,-4.2633,6.4449,36.0931,3.0373,-0.7397,11.3033,4,233
21240708,102.782927165127,-1516.31907617515,24.6571731985158,4804.42628706806,78.1257539663476,0.50768595231944,4.94133975479844,2.50864877914875,43.5742259186899,2.09485233350744,1.06352710190533,10.0820218991046,1.3825786496652,43.6106509554602,58.7488843743213,2.35880098838522,53.4685807678318,-1.8351,48.8386,-28.7087,11.1488,70.2385,-30.8901,12.8553,71.2339,13.0261,10.1507,-144.7169,-2.1206,-3.7502,-119.589,-29.5631,4.31,4.1418,15.1018,-3.1248,-10.4254,-3.2713,-2.5658,-3.7235,4.3712,28.3043,0.8347,-0.5576,11.8129,4,234
20320793,105.463902920888,-1571.0886409733,25.5477922419969,4914.5261762209,79.9161106786214,0.514262873604916,5.00538555050147,2.57408395670141,44.8094328835874,2.12668488146053,1.09367507839202,9.91297415357557,1.21179081698341,45.504372599364,59.6273334524313,2.35360941065418,54.3683184366245,-1.399,52.4148,-31.0381,12.3735,76.9874,-35.1237,14.314,71.0547,7.0183,9.9932,-100.1282,-2.1108,-2.5228,-108.9092,-24.7375,4.31,-0.4082,13.7163,-3.4763,-10.3746,-3.8895,-3.6578,-3.7658,3.2102,40.6564,-1.2222,1.2109,11.742,4,235
19662605,116.777726271243,-2061.64818271882,33.5248808212127,5119.72222788653,83.2528454497314,0.530132771897711,5.37643296015136,2.85022330808725,49.9106420843541,2.29788016715923,1.2181815825049,6.62162967915446,2.2649741350417,51.6588772438218,62.0541216601513,2.33973600407458,49.7279646285187,1.3763,85.5413,-12.6713,14.69,84.2721,-12.8625,18.9306,43.5279,-8.0203,7.0019,-180.8316,-17.0873,-1.5773,-106.9685,-40.3045,4.31,7.7114,11.8724,-3.2657,-10.4943,-3.2896,2.0885,-6.1916,-1.6632,9.4707,5.767,-2.3924,13.3565,4,236
19079968,118.341704408878,-2080.52902289366,33.8319060071643,5197.01988577864,84.5097984014104,0.504508573827468,5.72516695963146,2.88839581772781,50.7332213032268,2.45438549167216,1.23825852402635,6.73792863119321,2.80314341927437,50.4947354792039,63.717829463855,2.33262744546739,50.6778923942461,-1.8955,85.0935,-14.3768,14.8635,63.6929,-21.4633,9.987,32.7982,-7.0037,9.2011,-197.0006,-9.5978,1.4822,-25.3519,-30.1876,4.31,7.3238,15.6312,-3.3461,-10.4879,-0.3632,-1.8139,-0.5449,-0.8317,8.9774,-3.0042,-2.2612,7.2366,4,239
19555246,104.276155697237,-2611.40918443249,42.4646563935394,3801.16385467982,61.8114993034302,0.515353100916878,4.93854475917981,2.54509435566011,50.0678323321319,2.37122503523493,1.22201817488005,-1.69899881771777,0.440193969638159,57.4465181323507,49.250162098992,2.08269762919846,19.3468429098909,-1.1182,84.2472,-26.8186,3.4604,76.6942,-21.8246,15.5263,71.5726,7.7182,7.1753,-67.6874,-16.4537,-7.0062,-119.3528,-39.2374,4.31,5.7229,11.7871,-3.5234,-10.3831,-0.3793,-1.9905,-5.5523,3.8275,36.4311,0.3248,2.8197,10.0615,4,241
18229403,121.338679853247,-2399.69521316428,39.0219324048168,5062.15588621441,82.316747448119,0.515772788421556,5.74195429896448,2.96154377976605,53.1774835474008,2.51644966495769,1.29791626061772,4.23193251814309,2.61938821084004,56.872208058337,61.9345874996564,2.281767991994,43.2948150433022,4.1104,54.6352,-13.9293,4.9177,91.4289,-13.2386,9.8424,97.1303,12.9657,7.6732,-146.079,-12.1438,1.4638,-111.811,-11.3634,13.7766,-0.2193,10.981,-3.5052,-10.3627,-3.2666,0.2393,-6.6175,1.0568,21.892,-0.3102,-0.7603,7.478,4,242
20226796,114.390732266665,-2180.33418712301,35.4548581015987,4854.24548982007,78.9358741647738,0.515079875934801,5.42044749512296,2.79196342329904,47.913067325155,2.27037855794876,1.16942630595328,4.7876311911681,0.905270859235665,54.8068638032125,58.8997912959683,2.38746418571722,43.4810160631751,-3.371,37.2539,-27.7631,5.2219,72.3986,-23.0527,14.8879,69.3156,12.2975,11.1703,-69.1544,3.4639,-2.6625,-145.5622,-29.4332,4.31,-2.4161,11.501,-3.5315,-10.4673,-2.0746,-1.9371,-4.9138,3.5031,53.2068,-4.1466,2.383,12.4245,4,244
19762707,100.75707079918,-1529.49342318364,24.871403937329,4666.6697493706,75.8856668615925,0.512857930674873,4.79509617906468,2.4592031037821,43.0442606878351,2.04850506587557,1.05059206906194,9.61827327140552,1.86014630669028,43.2556703815697,56.9199871442746,2.34077828702619,51.0142629242635,-2.7417,36.6349,-28.9903,11.4305,72.1313,-31.1292,13.8957,76.574,12.9515,11.1006,-155.6449,-1.6197,-2.4106,-109.1446,-24.6954,4.31,3.9912,13.9046,-3.0146,-10.4449,-3.745,-2.8392,-5.7412,2.4466,43.9279,-0.4088,0.5339,11.0011,4,245
18700723,128.817558358559,-2344.60946667214,38.1261718664396,5577.16321636381,90.6913864917895,0.527962866878423,5.95512082080261,3.14408266115834,53.4359570378959,2.4702966302943,1.30422489097028,5.75973670496728,2.66599534495002,57.406760545938,67.2139539171083,2.41069058175947,52.5652146253499,4.6356,78.4302,-22.6581,4.2116,106.7936,-12.7444,13.7803,41.9431,-8.0633,7.2039,-204.9161,-11.0843,-6.9273,-176.7226,-15.0412,13.7766,7.5591,14.4477,-3.2727,-10.298,-0.5561,3.3186,-3.3429,-2.2243,4.4615,7.0052,3.9739,12.114,4,247
18388542,124.018540358166,-2068.08168515808,33.6294973141463,5558.57028463554,90.3890430437019,0.51840724995723,5.83894560304005,3.02695173272185,49.7197077333627,2.34086506755955,1.21352142219449,7.37366966324737,3.65290516441115,53.5187700748442,65.8205103106447,2.49435376859521,56.7595457295555,-5.2975,62.7696,-17.3304,4.6039,107.0945,-13.8404,13.6399,33.3123,9.4842,7.6637,-213.2024,-8.4174,-7.6877,-137.8588,-15.5595,13.7766,-2.2054,10.9894,-2.989,-10.2902,-1.4184,-0.6234,-7.8655,-0.9069,10.9494,-2.8745,-1.894,9.0768,4,248
19498412,126.125272404209,-2358.85552499913,38.3578299211881,5397.35217140099,87.7674424826975,0.534515896352116,5.75917640827762,3.07837134012047,55.0691409247576,2.51458642025019,1.34408641437489,5.4835503840395,3.4566364084598,56.7568359007248,65.3854476997552,2.29030760760436,49.4096125615094,4.8791,60.0962,-17.3298,6.4033,39.3762,-38.0434,19.1242,87.5095,-7.8,7.0928,-83.7084,-18.231,-4.9242,-58.275,-16.698,13.7766,2.5817,11.1289,-3.4264,-10.324,-0.4269,1.4848,-1.2573,-2.2235,53.9767,4.4318,4.7559,6.7066,4,249
20175698,109.066385925712,-1531.18865742435,24.8989704864427,5175.96468155488,84.1674154389899,0.503436666345002,5.28767733582778,2.66201065065716,45.2213329209117,2.19238783014866,1.10372842054539,10.8023469074909,2.34872584301963,43.0983512022227,62.9436974475602,2.41183483283122,59.2684449525472,-6.9688,89.3419,-22.6981,9.5275,38.476,-34.0645,5.5403,40.3281,-6.0842,7.5615,-88.6229,-18.2094,-7.532,-185.4714,-8.1606,4.31,-2.6949,10.9424,-3.5247,-10.3194,-0.4451,-2.6784,-7.9605,0.6385,38.983,4.5502,3.8895,7.3775,4,250
19958259,121.941133783633,-2332.43908238357,37.9282667698074,5166.46056184672,84.012867013513,0.51877021338347,5.73712208708206,2.97624804932258,49.1609771578163,2.31294001559055,1.19988438543107,4.472799241314,1.06772511816115,59.6559487435518,62.8617729514097,2.48044568748457,46.0846002437056,-1.7595,31.8903,-26.7898,3.757,74.8517,-19.677,13.7401,66.9134,5.2235,9.9463,-164.9595,-17.6442,-4.5379,-176.0158,-25.6115,4.31,-1.8755,14.1912,-3.542,-10.3856,-3.9059,-2.362,-3.534,4.6078,44.3443,-4.3502,2.5773,11.4582,4,252
19838091,113.330506648423,-2673.29468930082,43.4709891872051,4296.08528623919,69.8595174609272,0.523139174310088,5.2874765483243,2.76608611567433,49.6956111325984,2.31856704950075,1.2129332518584,-0.433912031565673,2.10847570475634,58.1856016312695,53.5172084897593,2.28049326822911,26.3885282737221,-2.7209,28.6036,-12.7305,10.7925,37.7442,-12.5308,13.9247,34.0099,-4.3246,7.0779,-65.5822,-18.9619,1.6259,-106.8658,-23.6745,4.31,6.2139,10.9469,-3.5216,-10.4992,-1.5921,-6.1325,-7.9053,7.1155,49.9067,-5.2292,-1.3333,13.502,4,254
20066388,97.7483394234737,-1355.73662519459,22.0459092708354,4655.40141315925,75.702430152388,0.512429669357354,4.6557967478807,2.38576838811155,42.4481061758787,2.02182211844196,1.0360416396526,13.1572418568054,1.22920058245684,41.5170956503662,57.3085782502311,2.302772684804,53.6565208815526,-1.3686,51.8579,-31.3958,12.03,71.2196,-31.279,12.8491,73.9829,10.4815,10.7498,-149.323,-1.8344,-3.3512,-109.0984,-24.4791,4.31,-0.2071,13.4456,-3.0996,-10.3944,-3.5882,-1.9558,-3.4975,4.024,28.304,1.9096,-0.0846,10.4561,4,255
21153312,102.644713467113,-1889.55696362159,30.7264704721669,4422.68880134251,71.9182429946836,0.556557191953496,4.50137988037765,2.50527534613895,49.7647350177845,2.18238201846753,1.21462040796809,6.61995841782217,1.04033738622246,45.9342204657555,56.6615785161455,2.06259941764848,41.1917725225167,13.9302,22.9022,-34.9513,11.5279,18.9574,-36.0429,18.614,79.2048,-21.7829,2.4469,-145.8601,-25.1355,4.9477,-56.0595,-2.3421,10.769,-8.1174,17.1484,-4.6072,-10.2007,0.6396,9.8595,-5.9027,2.8408,38.4246,-6.0409,13.9809,0.7398,5,256
20742078,107.345633000422,-2042.70876162604,33.2169030390283,4558.62504706931,74.1287299611183,0.522698332394724,5.01247409333877,2.62001184975993,48.5011520974467,2.26474763425709,1.18377981172108,5.33522167121073,0.605855087803875,51.1039730718616,56.216386547054,2.21325944556424,40.91182692209,-2.6444,141.9067,5.7998,-4.1777,-4.7892,11.5141,22.0375,142.1804,-27.8815,9.6953,-28.347,2.8018,4.5698,-79.1083,-31.0567,4.3803,8.2548,15.7098,-3.6286,-10.4897,2.1045,1.222,-10.3972,-13.4059,10.4407,-4.1652,-2.6026,11.9815,5,258
19245103,112.375739683135,-2888.79594505559,46.9752989800005,4021.86962104634,65.4004407028471,0.527055340829252,5.20397507002862,2.74278285420087,53.9290776166217,2.49738579036606,1.31626051892352,-2.52616983760786,1.0548148287592,57.7310100171904,55.3366246798753,2.08376899160055,18.4251417228465,9.4588,43.3281,13.2061,11.3833,-10.3262,-35.5067,11.4565,31.4877,-39.3288,8.6043,-137.4112,3.5869,4.5237,-166.915,-47.6237,4.6515,1.4743,9.5506,-4.1717,-10.2954,3.5806,10.1347,-11.9121,1.8977,33.4174,0.0065,7.0613,3.0584,5,260
21874237,95.1395423302315,-1000.37480717595,16.2672984014612,4850.33248080374,78.8722439285266,0.520411286584717,4.4620377191036,2.32209479018824,46.6563319968125,2.18817862800088,1.13875285507512,17.2447340926406,0.614460491384833,33.7981992740431,61.3179074147298,2.03915606432009,62.6049455270654,7.6333,84.4652,4.3601,22.3124,50.2767,-17.2184,9.5984,133.6045,-6.0992,5.3681,-242.9319,-49.383,7.2693,27.3619,-22.9352,9.4989,-12.2811,12.5725,-4.5933,-10.2756,-7.2377,-9.4823,-13.7971,4.776,-26.3575,9.5173,13.3857,6.8459,5,262
20161805,104.998574135509,-1902.32483841017,30.9340914834603,4554.67409048725,74.0644826517793,0.543747915567329,4.71307838090849,2.56272654552444,47.9652522910985,2.15301965259305,1.17069994827296,6.54201749781748,1.87137623158694,48.028934111421,56.0818454130259,2.18905497459448,43.130391168319,10.7995,117.8112,-35.0972,15.328,39.361,-37.8399,17.6563,12.1587,4.5685,6.8621,24.1132,-26.0672,-4.0088,15.9926,19.097,6.9956,7.3149,12.095,-2.9015,-10.5404,-7.0316,0.5562,-1.2485,-1.4089,64.8319,-11.6369,2.5803,2.7668,5,263
19719562,120.572766285277,-2315.27191989651,37.6491080456171,5099.47851046145,82.9236582393515,0.536836023721656,5.48184132693068,2.94284990062251,51.0946713103089,2.32301944629922,1.24708052257936,4.6896705927972,1.18260443420761,58.9501853008099,62.1276629374344,2.35979140668139,45.2745501937344,-5.2233,47.6549,3.2918,-4.3892,47.6387,-20.3785,19.4107,55.4307,21.0583,6.4348,-41.0897,-4.6635,5.4456,29.2036,17.2308,4.6316,-10.2743,11.0201,-3.1758,-10.4852,-6.3223,-9.9909,-10.1668,-8.0881,57.3196,4.9208,14.0193,9.9658,5,264
20742571,104.011914923453,-2315.20510939508,37.6480216264516,4081.11816244808,66.3638932967346,0.540826162040006,4.69401295210132,2.53864500945103,48.6831504536573,2.19704962596586,1.18822191702255,1.59419901894696,0.742818972794224,53.5662076300175,52.3484177123158,2.13650747649259,28.715871670283,0.411,141.9577,9.8363,17.8676,42.5757,5.6738,12.8509,106.2811,-26.4706,13.2294,-50.6941,-15.1667,-6.9509,-134.0841,0.3778,13.1553,0.5918,11.7544,-3.3616,-10.3,-7.842,10.4373,0.4992,7.2776,58.3379,-8.487,7.826,11.9245,5,266
19411480,121.307470544086,-2519.69961650765,40.9733484387599,4940.23223322907,80.334122105016,0.541547014320014,5.46726660613104,2.96078190704178,54.8821394746263,2.47351038709197,1.33952216501919,3.17593651026211,1.90371441654418,57.8092980484439,61.6395023915249,2.21032692430241,39.3607736662561,2.6007,71.6096,-43.9608,12.2405,148.8483,0.8841,19.9293,82.4165,-44.0272,1.891,-154.8861,11.4458,7.3326,-207.207,-10.3206,6.5656,12.3248,7.3952,-3.7739,-10.349,-5.1802,-9.8546,-6.7334,-6.1046,-17.8025,2.3189,5.6283,6.7402,5,267
20204745,112.830730020724,-1830.21348787769,29.7614741316143,5108.43219268443,83.0692558888207,0.55308136294472,4.97917334827384,2.75388798180132,49.1642667313454,2.16959871261294,1.19996461301508,8.5246559719599,1.94087297565519,51.1125981706667,60.6942937494104,2.29497432835273,53.3077817572064,0.5355,58.3681,-10.814,18.7223,87.5957,3.9773,16.358,111.9337,-5.7116,8.1029,-12.9022,-4.0213,-0.8819,-8.4887,13.7862,9.0845,0.7822,13.6395,-3.4313,-10.5918,4.1649,10.8001,-8.6418,-2.5592,1.4348,1.3635,5.4094,9.3508,5,270
20750208,103.538996078602,-1980.88328819018,32.2115464287075,4386.35733658088,71.3274496496291,0.517531105029871,4.88299595360014,2.52710229172307,45.4676772842399,2.14429821233726,1.10974102334448,5.01879057556173,1.77244847207503,47.8268592765863,54.7115484395931,2.27720003006379,39.1159032209216,4.4157,82.5527,-40.8965,7.7691,54.3724,-41.8443,9.2286,54.4113,-1.2811,6.2187,-160.0024,-0.8478,1.1868,-99.3292,-8.0759,4.31,7.0832,14.8431,-3.8678,-10.4763,-0.2844,3.3582,-8.6465,6.5745,38.8493,-10.2481,5.3571,9.1465,5,272
21256330,123.354565269174,-2436.08177960059,39.613621769421,5149.73833629658,83.7409434994368,0.539673321673247,5.5788304718389,3.01074597178923,52.5473912822337,2.37650699883928,1.28253742604331,4.04393708363746,3.84832549440706,56.2774767050807,62.0497062555302,2.34749170718356,44.1273217300158,3.4825,30.3899,-13.5915,3.8797,46.4165,-14.6561,21.7222,38.7984,-2.6713,6.1805,-12.6487,-1.8429,1.4778,-150.6538,-7.4939,4.31,7.4323,14.8045,-3.0498,-10.2876,-4.3873,-4.7005,-9.1913,0.7868,13.9615,-8.3336,-2.1854,6.5681,5,273
21209469,110.832203686922,-1552.0128845806,25.2375974837447,5263.73129467084,85.5946062028932,0.51594960368477,5.2429723528612,2.70510950758894,45.6212896536535,2.15813772891897,1.11349030593289,10.7578775270112,1.75069433338079,46.2304035923745,63.2815931979716,2.42939654990762,60.3570087191485,-1.51,45.4277,-28.762,12.3696,76.1974,-39.1608,15.1004,74.7896,6.7115,10.2998,-117.9804,-1.2523,-2.7985,-111.2186,-25.2192,13.7766,2.4077,14.2484,-3.4333,-10.4328,-3.3677,-1.9493,-5.7046,2.2281,47.8524,3.1982,-1.105,11.1954,5,274
20887831,104.906538241582,-1462.99322164678,23.7900306216503,4988.34586212039,81.1165076196631,0.533200468179885,4.80209665771292,2.56048018613759,46.8282369805233,2.14356248962208,1.14294852303934,13.3206824087354,1.57682322243441,42.1613243516947,60.9730755547417,2.24024103844043,57.3264769980127,3.1343,75.8808,-19.4512,16.4216,50.4708,-18.2116,18.4272,91.9178,1.0161,7.6419,-88.234,-12.5832,0.6487,-150.968,-31.1123,13.7766,5.5954,15.3312,-3.1923,-10.4173,-5.3886,-0.0355,-6.8796,-1.2741,51.5348,0.1661,3.8685,12.8605,5,275
20971751,100.855711898309,-1296.43758893841,21.0816355698398,4905.79162286128,79.7740763282108,0.516488694977221,4.76604954339996,2.46161070886742,42.7886643425287,2.02202622255074,1.04435368489495,13.9410876493852,0.870149375935773,41.1609168603278,59.6444941703759,2.35706614001657,58.692440758371,-1.7293,34.8945,-37.283,12.3601,73.5112,-37.6227,15.19,72.3674,18.3097,11.6727,-125.7114,3.763,-3.0663,-109.5828,-25.2437,13.7766,3.6014,13.1427,-3.3263,-10.3851,-3.4262,-1.9819,-4.3266,3.7897,30.5891,2.9878,-2.2665,11.3394,5,277
20528941,96.1799563762732,-1151.72438120688,18.7284246373823,4762.96427448387,77.4515317386446,0.51228071032466,4.58242592331677,2.34748840700685,42.3837442442536,2.01934348558312,1.034470715184,15.0494297661426,0.253415574208003,38.4013097044887,58.9675546454971,2.26926521220015,58.7231071012623,-4.7807,65.8188,-36.172,18.462,94.4145,-35.6884,8.5921,79.1965,-0.4136,7.6016,-159.2507,-12.4651,0.3962,-128.0278,-11.6835,13.7766,-6.2494,14.3566,-3.469,-10.3129,-5.6372,1.789,-1.9162,-1.1858,44.7554,-5.1459,3.6814,7.753,5,278
19702834,100.269350819889,-1289.86469620839,20.9747524230102,4876.30561777792,79.2945983966222,0.50233713709359,4.87182640087376,2.44729932663189,43.5177580300056,2.11441443216529,1.06214889248328,14.1196607234076,2.23307870969395,38.2283639088926,59.392826976559,2.30410194272308,58.319845973612,-1.4904,52.1857,-30.6604,12.5551,73.778,-39.7083,10.3888,73.6511,10.5576,9.8174,-112.9317,0.6863,-2.3669,-111.1753,-24.7639,13.7766,-0.179,13.1081,-3.4157,-10.3875,-3.2503,-1.9485,-5.7886,2.1765,29.816,-2.4072,1.5178,10.6371,5,280
19011621,105.362000447288,-1404.85907952244,22.8446995012882,5074.48913673641,82.5173009457303,0.510455229150241,5.03785004177098,2.57159689749676,46.5642389698829,2.22645405595558,1.13650511532529,13.8249417383347,3.21910659230371,40.3505018837801,61.6580226658262,2.26272355735127,59.6726014444421,-2.3159,46.85,-29.354,12.3745,70.0554,-40.1209,15.1178,72.9042,11.4699,9.9024,-84.5526,-1.3747,-2.8487,-109.4718,-28.5233,13.7766,1.4495,14.8805,-3.1082,-10.3729,-3.8514,-2.5916,-5.5415,2.992,31.5141,0.2232,1.532,10.378,5,281
20925336,107.91224432856,-1385.50253016596,22.5299387114865,5250.67564445541,85.3823056167968,0.518954101724116,5.0752876391579,2.6338413377707,44.6724609250311,2.10101819449946,1.09033200983249,13.7671210384582,1.66227848917299,43.3502348869977,62.8053943668565,2.41563240739428,62.8523669053103,-1.5533,36.5174,-38.4023,12.5512,77.6549,-38.873,15.1694,75.1521,7.803,10.4463,-135.4181,1.0995,-3.0787,-111.2904,-27.7461,13.7766,1.9677,13.6491,-3.4735,-10.3833,-3.3053,-1.9491,-5.0753,3.2276,32.7797,3.4681,0.298,11.6706,5,282
19579994,108.303418359603,-1290.31456077214,20.9820677622672,5369.91927670237,87.321350597059,0.514476068055875,5.13802108769269,2.6433888867843,45.9416193138886,2.17951577533544,1.12130870636033,14.8241543438335,2.46419129068369,40.7347298773519,64.0426995354857,2.35741403931886,66.3392828347918,-3.7714,33.0071,-39.0473,12.5394,77.9269,-36.9536,14.7207,74.4976,6.7814,10.0887,-73.8852,-1.2082,-2.6196,-113.315,-31.555,13.7766,-2.153,13.0669,-3.4754,-10.4315,-3.194,-2.3927,-5.7187,2.5465,29.4506,-1.6884,1.3212,10.5315,5,283
19415493,102.991684128012,-1053.56450528774,17.1322269111172,5280.0185892947,85.8594572166315,0.502368541524909,5.0037847377907,2.51374404082851,44.243485261294,2.14954127774008,1.07986191664587,16.4776238827558,1.71536390131775,37.14300082885,63.9991529153542,2.32783840422521,68.7272303055143,-3.0598,47.7556,-32.7738,12.5211,73.651,-35.6731,9.4538,72.411,6.9502,11.2394,-87.6059,0.0241,-3.7276,-109.2288,-25.6137,13.7766,3.5764,13.1091,-3.4543,-10.3729,-3.4066,-1.9399,-5.7211,1.979,36.0268,-1.3691,-1.3359,10.2909,5,285
19501673,119.148709127174,-1737.16422892233,28.2483811882457,5590.01229273956,90.9003279386234,0.522711435126638,5.56347594415979,2.90809249506429,48.9352834675492,2.28496199737894,1.19437576485977,10.0622906683859,3.36144399909244,48.3048493633216,66.3351783243455,2.43482208918206,62.6519467503778,-1.7771,35.2324,-29.2393,9.5441,59.4926,-20.3336,15.4683,76.3733,11.791,7.9097,-141.0741,-10.696,-2.3536,-113.7239,-24.4102,13.7766,-1.6935,11.7836,-3.4363,-10.4475,-3.1676,-3.247,-2.8558,-1.0264,37.6941,2.572,2.7483,10.9801,5,286
21194886,93.8207949113939,-1646.61537777547,26.7759478852982,4122.99413586748,67.0448470258555,0.52642695981206,4.34990586904766,2.2899077221114,46.2830643479256,2.14586727211904,1.12964238422182,7.82941268443712,0.80288368309276,41.3318764527474,52.9490157133217,2.02710853814931,40.2688991405574,4.7124,15.3102,-11.65,17.207,30.8299,-15.6463,19.3145,44.1034,3.5022,7.218,-6.6137,-9.2355,1.9695,-38.0628,-37.4852,4.31,-7.9375,13.0504,-3.9175,-10.2941,-1.6081,1.2388,-7.1137,-3.1004,20.1898,4.5344,4.4869,11.4781,5,288
